time (min),response
49.1,1.8090693605315092e-37
49.11,1.686327429676981e-37
49.12,1.5719133064337166e-37
49.13,1.465261964822876e-37
49.14,1.3658467148087918e-37
49.15,1.2731766012772371e-37
49.16,1.1867939794889486e-37
49.17,1.1062722550337191e-37
49.18,1.0312137771245375e-37
49.19,9.612478748272125e-38
49.2,8.960290265285868e-38
49.21,8.352351536029466e-38
49.22,7.785660298493588e-38
49.23,7.257417988461992e-38
49.24,6.76501591900171e-38
49.25,6.306022397650063e-38
49.26,5.87817071767243e-38
49.27,5.47934796409473e-38
49.28,5.107584579224242e-38
49.29,4.761044636127418e-38
49.3,4.4380167720375734e-38
49.31,4.136905736911233e-38
49.32,3.8562245154004803e-38
49.33,3.5945869833327437e-38
49.34,3.350701062436131e-38
49.35,3.1233623395035307e-38
49.36,2.911448118483091e-38
49.37,2.713911876124531e-38
49.38,2.5297780937985256e-38
49.39,2.3581374399680447e-38
49.4,2.1981422795188104e-38
49.41,2.049002487774262e-38
49.42,1.9099815485210536e-38
49.43,1.7803929167766528e-38
49.44,1.6595966283354582e-38
49.45,1.5469961393515367e-38
49.46,1.4420353803496151e-38
49.47,1.344196010115268e-38
49.48,1.2529948559041181e-38
49.49,1.1679815273276134e-38
49.5,1.0887361921324539e-38
49.51,1.0148675028886747e-38
49.52,9.46010664348474e-39
49.53,8.818256319310374e-39
49.54,8.219954324364034e-39
49.55,7.662245986961291e-39
49.56,7.142377104296444e-39
49.57,6.657780341010954e-39
49.58,6.206062550588176e-39
49.59,5.784992956971289e-39
49.6,5.3924921380364716e-39
49.61,5.0266217565128654e-39
49.62,4.685574987643539e-39
49.63,4.3676675963102805e-39
49.64,4.071329619559478e-39
49.65,3.795097613450468e-39
49.66,3.537607425943526e-39
49.67,3.297587460131764e-39
49.68,3.07385239455123e-39
49.69,2.8652973295546152e-39
49.7,2.670892330843712e-39
49.71,2.4896773432127288e-39
49.72,2.320757449383495e-39
49.73,2.1632984505208596e-39
49.74,2.0165227466010928e-39
49.75,1.8797054962900404e-39
49.76,1.752171037365413e-39
49.77,1.633289550007431e-39
49.78,1.52247394647881e-39
49.79,1.419176971833449e-39
49.8,1.3228885013372478e-39
49.81,1.2331330212534019e-39
49.82,1.1494672805519779e-39
49.83,1.0714781019460225e-39
49.84,9.987803414452105e-40
49.85,9.310149863498634e-40
49.86,8.678473822921007e-40
49.87,8.089655805693163e-40
49.88,7.54078797607707e-40
49.89,7.029159789484836e-40
49.9,6.5522446066458035e-40
49.91,6.1076872159802585e-40
49.92,5.693292202554616e-40
49.93,5.307013106182506e-40
49.94,4.946942315125745e-40
49.95,4.6113016454908e-40
49.96,4.298433559795118e-40
49.97,4.006792981335403e-40
49.98,3.734939663937506e-40
49.99,3.4815310794029026e-40
50.0,3.245315787530174e-40
50.01,3.0251272559655095e-40
50.02,2.8198780993665242e-40
50.03,2.6285547094280903e-40
50.04,2.4502122492489442e-40
50.05,2.2839699873226945e-40
50.06,2.129006948108082e-40
50.07,1.9845578577002574e-40
50.08,1.849909364579414e-40
50.09,1.7243965167758249e-40
50.1,1.60739947805219e-40
50.11,1.498340466885962e-40
50.12,1.3966809031371044e-40
50.13,1.301918748308266e-40
50.14,1.2135860262637571e-40
50.15,1.1312465121624718e-40
50.16,1.054493578192888e-40
50.17,9.829481854705523e-41
50.18,9.162570121817828e-41
50.19,8.540907087288567e-41
50.2,7.961422712606804e-41
50.21,7.42125525556284e-41
50.22,6.917737137736517e-41
50.23,6.448381770853075e-41
50.24,6.010871276943893e-41
50.25,5.603045041672651e-41
50.26,5.222889044294123e-41
50.27,4.868525911557383e-41
50.28,4.5382056464326197e-41
50.29,4.2302969858744607e-41
50.3,3.943279344946769e-41
50.31,3.6757353075221194e-41
50.32,3.426343626474095e-41
50.33,3.193872698791711e-41
50.34,2.9771744833964157e-41
50.35,2.775178831623536e-41
50.36,2.58688820236872e-41
50.37,2.411372735802945e-41
50.38,2.247765661325914e-41
50.39,2.0952590170817213e-41
50.4,1.9530996598963162e-41
50.41,1.8205855459341425e-41
50.42,1.697062263704476e-41
50.43,1.581919802297554e-41
50.44,1.4745895388885654e-41
50.45,1.3745414306346977e-41
50.46,1.2812813970967464e-41
50.47,1.1943488802575878e-41
50.48,1.1133145700895743e-41
50.49,1.0377782844375795e-41
50.5,9.673669927481778e-42
50.51,9.017329738844872e-42
50.52,8.405520989304468e-42
50.53,7.835222305033914e-42
50.54,7.30361730669832e-42
50.55,6.808080700968997e-42
50.56,6.346165315698548e-42
50.57,5.915590014737162e-42
50.58,5.514228432702919e-42
50.59,5.140098474079089e-42
50.6,4.791352524777555e-42
50.61,4.466268327827179e-42
50.62,4.1632404781316476e-42
50.63,3.880772494290623e-42
50.64,3.6174694283338676e-42
50.65,3.372030976869258e-42
50.66,3.143245059628024e-42
50.67,2.9299818336925776e-42
50.68,2.731188113848437e-42
50.69,2.5458821715034724e-42
50.7,2.3731488864917642e-42
50.71,2.2121352278182835e-42
50.72,2.062046041025598e-42
50.73,1.922140121380783e-42
50.74,1.7917265534885848e-42
50.75,1.6701612992553776e-42
50.76,1.5568440173525527e-42
50.77,1.4512150984739853e-42
50.78,1.3527529017456034e-42
50.79,1.2609711786387911e-42
50.8,1.175416671667023e-42
50.81,1.0956668760059333e-42
50.82,1.0213279529837638e-42
50.83,9.520327851367585e-43
50.84,8.874391632259552e-43
50.85,8.272280962615147e-43
50.86,7.711022361881327e-43
50.87,7.187844094530824e-43
50.88,6.700162482043885e-43
50.89,6.245569143597474e-43
50.9,5.821819102446349e-43
50.91,5.426819699266973e-43
50.92,5.05862025770867e-43
50.93,4.71540245111863e-43
50.94,4.395471322863587e-43
50.95,4.097246915908899e-43
50.96,3.819256470313952e-43
50.97,3.560127150110743e-43
50.98,3.318579263652793e-43
50.99,3.0934199439487066e-43
51.0,2.883537257774299e-43
51.01,2.6878947144689376e-43
51.02,2.5055261473008656e-43
51.03,2.3355309421220764e-43
51.04,2.1770695897489786e-43
51.05,2.029359540106683e-43
51.06,1.8916713376611367e-43
51.07,1.7633250190553762e-43
51.08,1.6436867551585372e-43
51.09,1.5321657209462188e-43
51.1,1.428211177753466e-43
51.11,1.3313097534907853e-43
51.12,1.240982907393013e-43
51.13,1.1567845667797923e-43
51.14,1.0782989241576903e-43
51.15,1.0051383837842742e-43
51.16,9.369416475544181e-44
51.17,8.733719307553169e-44
51.18,8.141152988793785e-44
51.19,7.588791172808423e-44
51.2,7.073906060206005e-44
51.21,6.593954927620279e-44
51.22,6.146567570650145e-44
51.23,5.729534598775798e-44
51.24,5.340796524440442e-44
51.25,4.978433592419762e-44
51.26,4.640656299245666e-44
51.27,4.3257965558720137e-44
51.28,4.032299449937058e-44
51.29,3.7587155669380023e-44
51.3,3.5036938324018554e-44
51.31,3.2659748397004973e-44
51.32,3.0443846305615335e-44
51.33,2.8378288975579155e-44
51.34,2.645287579949745e-44
51.35,2.4658098261874037e-44
51.36,2.2985092981980353e-44
51.37,2.1425597942691066e-44
51.38,1.9971911689098446e-44
51.39,1.861685529543102e-44
51.4,1.7353736912435914e-44
51.41,1.6176318720162691e-44
51.42,1.5078786122933345e-44
51.43,1.4055719034379298e-44
51.44,1.3102065110727869e-44
51.45,1.2213114800165457e-44
51.46,1.1384478085053608e-44
51.47,1.0612062802137094e-44
51.48,9.892054433690053e-45
51.49,9.220897269791596e-45
51.5,8.595276848707827e-45
51.51,8.01210358865678e-45
51.52,7.468497530130715e-45
51.53,6.961774113422585e-45
51.54,6.489430921117619e-45
51.55,6.049135320084922e-45
51.56,5.638712941934735e-45
51.57,5.256136945056349e-45
51.58,4.8995180052040416e-45
51.59,4.567094985204998e-45
51.6,4.257226237709658e-45
51.61,3.968381498032281e-45
51.62,3.6991343270488767e-45
51.63,3.448155066829073e-45
51.64,3.214204274215971e-45
51.65,2.996126599923684e-45
51.66,2.7928450829280465e-45
51.67,2.6033558319710154e-45
51.68,2.4267230679162213e-45
51.69,2.26207450246946e-45
51.7,2.1085970304456457e-45
51.71,1.9655327143074392e-45
51.72,1.8321750411439795e-45
51.73,1.707865433607752e-45
51.74,1.591989997577319e-45
51.75,1.4839764904853146e-45
51.76,1.383291495338761e-45
51.77,1.2894377864777722e-45
51.78,1.2019518740622637e-45
51.79,1.1204017151599669e-45
51.8,1.0443845801336705e-45
51.81,9.735250637894686e-46
51.82,9.074732314652011e-46
51.83,8.459028909028517e-46
51.84,7.885099813715115e-46
51.85,7.350110720852627e-46
51.86,6.851419625002682e-46
51.87,6.386563775793914e-46
51.88,5.95324751580448e-46
51.89,5.549330943622815e-46
51.9,5.172819346095716e-46
51.91,4.821853347580931e-46
51.92,4.4946997275528324e-46
51.93,4.189742861217388e-46
51.94,3.9054767408632694e-46
51.95,3.640497538550955e-46
51.96,3.393496673409102e-46
51.97,3.1632543493003815e-46
51.98,2.948633530945999e-46
51.99,2.7485743287578662e-46
52.0,2.5620887646500255e-46
52.01,2.3882558929786802e-46
52.02,2.226217252518286e-46
52.03,2.075172627012343e-46
52.04,1.9343760933619564e-46
52.05,1.803132337938268e-46
52.06,1.680793222825574e-46
52.07,1.5667545850387931e-46
52.08,1.4604532529072565e-46
52.09,1.3613642648918652e-46
52.1,1.2689982771001703e-46
52.11,1.1828991466961366e-46
52.12,1.1026416792715753e-46
52.13,1.0278295290537336e-46
52.14,9.58093241580328e-47
52.15,8.930884291746444e-47
52.16,8.32494070211798e-47
52.17,7.760109237763293e-47
52.18,7.233600518824459e-47
52.19,6.742814419583922e-47
52.2,6.28532722793143e-47
52.21,5.858879676035447e-47
52.22,5.461365783107836e-47
52.23,5.090822455170117e-47
52.24,4.745419790453077e-47
52.25,4.423452042558452e-47
52.26,4.1233291967508624e-47
52.27,3.8435691177842644e-47
52.28,3.582790230483299e-47
52.29,3.339704696931917e-47
52.3,3.113112056578468e-47
52.31,2.901893297846679e-47
52.32,2.7050053319773835e-47
52.33,2.5214758418083887e-47
52.34,2.350398480056012e-47
52.35,2.1909283933840097e-47
52.36,2.042278050155073e-47
52.37,1.9037133512624854e-47
52.38,1.7745500048339173e-47
52.39,1.6541501469051792e-47
52.4,1.5419191913741036e-47
52.41,1.437302893679854e-47
52.42,1.339784613705593e-47
52.43,1.2488827643883853e-47
52.44,1.1641484334355168e-47
52.45,1.0851631664033828e-47
52.46,1.0115369001902222e-47
52.47,9.429060367370521e-48
52.48,8.789316474248198e-48
52.49,8.192977992994708e-48
52.5,7.637099948598792e-48
52.51,7.118937177026317e-48
52.52,6.635930768425018e-48
52.53,6.18569543013254e-48
52.54,5.766007707076259e-48
52.55,5.3747950014005087e-48
52.56,5.0101253370898744e-48
52.57,4.670197819044458e-48
52.58,4.353333739486056e-48
52.59,4.057968287781037e-48
52.6,3.7826428227351037e-48
52.61,3.525997669196585e-48
52.62,3.28676540339855e-48
52.63,3.063764593876914e-48
52.64,2.8558939670560424e-48
52.65,2.6621269686866332e-48
52.66,2.4815066942818376e-48
52.67,2.3131411635123148e-48
52.68,2.156198915225508e-48
52.69,2.0099049013334914e-48
52.7,1.8735366592936638e-48
52.71,1.7464207442792813e-48
52.72,1.627929403419768e-48
52.73,1.5174774756883202e-48
52.74,1.4145195021258108e-48
52.75,1.3185470321309084e-48
52.76,1.2290861125127098e-48
52.77,1.1456949469069528e-48
52.78,1.0679617139963473e-48
52.79,9.955025337601013e-49
52.8,9.279595717100504e-49
52.81,8.649992717504981e-49
52.82,8.063107089354032e-49
52.83,7.516040539875035e-49
52.84,7.006091419972486e-49
52.85,6.5307413823276525e-49
52.86,6.087642944718297e-49
52.87,5.6746078971465804e-49
52.88,5.289596495519671e-49
52.89,4.930707388520104e-49
52.9,4.596168227916647e-49
52.91,4.284326915950108e-49
52.92,3.993643446565798e-49
52.93,3.722682300204887e-49
52.94,3.47010535459193e-49
52.95,3.2346652765141908e-49
52.96,3.0151993619564425e-49
52.97,2.810623794168888e-49
52.98,2.6199282913161875e-49
52.99,2.4421711172726643e-49
53.0,2.276474430926111e-49
53.01,2.1220199510211836e-49
53.02,1.9780449151365173e-49
53.03,1.8438383128371677e-49
53.04,1.7187373743995745e-49
53.05,1.6021242977712327e-49
53.06,1.493423197599078e-49
53.07,1.3920972612610713e-49
53.08,1.2976460978549968e-49
53.09,1.2096032670539356e-49
53.1,1.127533975624156e-49
53.11,1.0510329302294506e-49
53.12,9.79722335919151e-50
53.13,9.13250030414643e-50
53.14,8.512877449812551e-50
53.15,7.935294832963094e-50
53.16,7.396900103082927e-50
53.17,6.895034436238487e-50
53.18,6.427219404666825e-50
53.19,5.991144737235213e-50
53.2,5.584656910333113e-50
53.21,5.205748512850235e-50
53.22,4.8525483327186125e-50
53.23,4.523312116066415e-50
53.24,4.2164139533442967e-50
53.25,3.930338249887907e-50
53.26,3.6636722412607346e-50
53.27,3.4150990164184184e-50
53.28,3.183391014237982e-50
53.29,2.9674039612939615e-50
53.3,2.766071220946412e-50
53.31,2.578398525831752e-50
53.32,2.403459067744818e-50
53.33,2.2403889206620387e-50
53.34,2.0883827743048206e-50
53.35,1.9466899571724808e-50
53.36,1.814610729404084e-50
53.37,1.691492827163498e-50
53.38,1.5767282414807269e-50
53.39,1.4697502156435366e-50
53.4,1.3700304463092587e-50
53.41,1.2770764745167767e-50
53.42,1.190429253713064e-50
53.43,1.109660882784766e-50
53.44,1.0343724928986392e-50
53.45,9.641922777166251e-51
53.46,8.987736572568931e-51
53.47,8.377935663329688e-51
53.48,7.809508591196879e-51
53.49,7.279648219658959e-51
53.5,6.785737871102644e-51
53.51,6.325338404535411e-51
53.52,5.896176170062915e-51
53.53,5.496131780632013e-51
53.54,5.123229645587556e-51
53.55,4.775628214360053e-51
53.56,4.451610882099205e-51
53.57,4.1495775123441884e-51
53.58,3.8680365348628087e-51
53.59,3.6055975796390525e-51
53.6,3.3609646106304536e-51
53.61,3.132929525385675e-51
53.62,2.92036618891746e-51
53.63,2.722224872365117e-51
53.64,2.5375270689839643e-51
53.65,2.3653606618589136e-51
53.66,2.2048754194806954e-51
53.67,2.0552787969380444e-51
53.68,1.915832021991599e-51
53.69,1.785846446699397e-51
53.7,1.6646801465784835e-51
53.71,1.5517347505068754e-51
53.72,1.4464524857100605e-51
53.73,1.3483134232402898e-51
53.74,1.2568329103443671e-51
53.75,1.1715591770410404e-51
53.76,1.092071105086679e-51
53.77,1.0179761483131732e-51
53.78,9.489083940668107e-52
53.79,8.845267561744912e-52
53.8,8.24513290514208e-52
53.81,7.685716248705647e-52
53.82,7.164254953219998e-52
53.83,6.678173819308244e-52
53.84,6.225072369995176e-52
53.85,5.8027129961246826e-52
53.86,5.409009906084171e-52
53.87,5.042018825272884e-52
53.88,4.699927394440441e-52
53.89,4.381046219480897e-52
53.9,4.083800528478741e-52
53.91,3.806722394811742e-52
53.92,3.548443487899426e-52
53.93,3.30768831580089e-52
53.94,3.0832679262879737e-52
53.95,2.8740740352900877e-52
53.96,2.679073553712794e-52
53.97,2.4973034856003154e-52
53.98,2.327866172449277e-52
53.99,2.1699248601860564e-52
54.0,2.02269956691691e-52
54.01,1.8854632310425043e-52
54.02,1.757538120716432e-52
54.03,1.638292486915087e-52
54.04,1.5271374435897473e-52
54.05,1.423524059495186e-52
54.06,1.3269406473317724e-52
54.07,1.2369102368145068e-52
54.08,1.1529882191889699e-52
54.09,1.074760151562927e-52
54.1,1.001839710209821e-52
54.11,9.33866782736346e-53
54.12,8.705056896932971e-53
54.13,8.11443526846496e-53
54.14,7.563886199217085e-53
54.15,7.050690841918538e-53
54.16,6.572314817938456e-53
54.17,6.126395701436913e-53
54.18,5.71073135269557e-53
54.19,5.323269043005427e-53
54.2,4.962095317413631e-53
54.21,4.625426545264055e-53
54.22,4.311600111862636e-53
54.23,4.0190662077744396e-53
54.24,3.746380175200282e-53
54.25,3.4921953736379933e-53
54.26,3.2552565295929853e-53
54.27,3.0343935375007557e-53
54.28,2.828515681244406e-53
54.29,2.636606247729791e-53
54.3,2.4577175059214693e-53
54.31,2.2909660265401686e-53
54.32,2.1355283193109693e-53
54.33,1.9906367662144411e-53
54.34,1.8555758306604948e-53
54.35,1.729678523862206e-53
54.36,1.6123231109585895e-53
54.37,1.5029300406219751e-53
54.38,1.400959082984881e-53
54.39,1.3059066617536506e-53
54.4,1.217303367332512e-53
54.41,1.1347116386780545e-53
54.42,1.0577236024351478e-53
54.43,9.859590586836833e-54
54.44,9.190636033481329e-54
54.45,8.567068779984797e-54
54.46,7.985809383987988e-54
54.47,7.443987337464069e-54
54.48,6.938926890921239e-54
54.49,6.468133839404216e-54
54.5,6.029283205042286e-54
54.51,5.620207755310363e-54
54.52,5.238887300306849e-54
54.53,4.883438716190646e-54
54.54,4.552106645507136e-54
54.55,4.2432548284816587e-54
54.56,3.9553580224670333e-54
54.57,3.6869944696423284e-54
54.58,3.4368388757623315e-54
54.59,3.203655865287109e-54
54.6,2.9862938805684894e-54
54.61,2.7836794949639785e-54
54.62,2.5948121117965438e-54
54.63,2.4187590229789327e-54
54.64,2.2546508029021632e-54
54.65,2.1016770148382478e-54
54.66,1.9590822086567773e-54
54.67,1.826162190088321e-54
54.68,1.7022605431116255e-54
54.69,1.5867653882892524e-54
54.7,1.4791063610451624e-54
54.71,1.3787517949601324e-54
54.72,1.2852060961745241e-54
54.73,1.198007295933872e-54
54.74,1.1167247691889498e-54
54.75,1.0409571079849272e-54
54.76,9.703301391365485e-55
54.77,9.044950764007336e-55
54.78,8.431267980207258e-55
54.79,7.859222411352702e-55
54.8,7.325989051244722e-55
54.81,6.828934565005871e-55
54.82,6.3656042845451015e-55
54.83,5.9337100863528524e-55
54.84,5.531119091767445e-55
54.85,5.1558431339067604e-55
54.86,4.806028939246559e-55
54.87,4.4799489753625045e-55
54.88,4.175992919634201e-55
54.89,3.8926597067826244e-55
54.9,3.6285501159653086e-55
54.91,3.3823598608248684e-55
54.92,3.152873148363625e-55
54.93,2.938956674837232e-55
54.94,2.7395540290142214e-55
54.95,2.5536804751650138e-55
54.96,2.3804180900151315e-55
54.97,2.218911229645962e-55
54.98,2.0683623039588215e-55
54.99,1.9280278378329975e-55
55.0,1.797214799527283e-55
55.01,1.675277178191691e-55
55.02,1.5616127935892784e-55
55.03,1.4556603222722212e-55
55.04,1.3568965255256313e-55
55.05,1.2648336653908205e-55
55.06,1.1790170960060024e-55
55.07,1.0990230183705504e-55
55.08,1.0244563874434122e-55
55.09,9.549489612415704e-56
55.1,8.901574823035385e-56
55.11,8.297619825365091e-56
55.12,7.734642030769701e-56
55.13,7.209861213605744e-56
55.14,6.720685781276844e-56
55.15,6.2646999758359e-56
55.16,5.839651943939269e-56
55.17,5.44344261622873e-56
55.18,5.074115341228374e-56
55.19,4.729846222559551e-56
55.2,4.408935111759616e-56
55.21,4.109797212220648e-56
55.22,3.8309552527833866e-56
55.23,3.5710321923398788e-56
55.24,3.3287444194139388e-56
55.25,3.1028954131381044e-56
55.26,2.892369834319869e-56
55.27,2.6961280174192087e-56
55.28,2.513200836234847e-56
55.29,2.342684917942997e-56
55.3,2.1837381818556513e-56
55.31,2.0355756808650165e-56
55.32,1.8974657250386208e-56
55.33,1.768726268220281e-56
55.34,1.6487215397941554e-56
55.35,1.5368589049771415e-56
55.36,1.4325859381338755e-56
55.37,1.335387694662491e-56
55.38,1.244784167977262e-56
55.39,1.160327919030667e-56
55.4,1.0816018666672744e-56
55.41,1.0082172278982975e-56
55.42,9.398115979246899e-57
55.43,8.760471604269247e-57
55.44,8.166090192829852e-57
55.45,7.612036434765947e-57
55.46,7.095574175152249e-57
55.47,6.614152901993323e-57
55.48,6.165395150704526e-57
55.49,5.747084763170946e-57
55.5,5.357155943410753e-57
55.51,4.993683055787622e-57
55.52,4.6548711153967966e-57
55.53,4.339046923661537e-57
55.54,4.044650805360114e-57
55.55,3.7702289062813186e-57
55.56,3.5144260134697164e-57
55.57,3.275978862603243e-57
55.58,3.053709899451668e-57
55.59,2.8465214646100203e-57
55.6,2.6533903727858935e-57
55.61,2.473362859871223e-57
55.62,2.3055498728472107e-57
55.63,2.1491226792587344e-57
55.64,2.0033087745790243e-57
55.65,1.8673880672506126e-57
55.66,1.7406893225647484e-57
55.67,1.622586847816686e-57
55.68,1.512497402367436e-57
55.69,1.4098773173506528e-57
55.7,1.3142198108032266e-57
55.71,1.22505248495905e-57
55.72,1.1419349933456803e-57
55.73,1.0644568661651675e-57
55.74,9.922354832182125e-58
55.75,9.249141843616702e-58
55.76,8.621605081676518e-58
55.77,8.036645500867577e-58
55.78,7.491374320065624e-58
55.79,6.983098756474791e-58
55.8,6.509308727514499e-58
55.81,6.067664454953776e-58
55.82,5.655984910085607e-58
55.83,5.272237042870676e-58
55.84,4.914525741865077e-58
55.85,4.581084475349075e-58
55.86,4.2702665674349554e-58
55.87,3.980537066075973e-58
55.88,3.710465162815766e-58
55.89,3.458717126842965e-58
55.9,3.2240497184558776e-58
55.91,3.0053040494131332e-58
55.92,2.801399859845885e-58
55.93,2.611330183472542e-58
55.94,2.4341563747668897e-58
55.95,2.269003473524263e-58
55.96,2.1150558839336525e-58
55.97,1.971553346815383e-58
55.98,1.8377871851355588e-58
55.99,1.713096804255356e-58
56.0,1.596866429631574e-58
56.01,1.48852206585759e-58
56.02,1.3875286620284743e-58
56.03,1.2933874694302508e-58
56.04,1.2056335785046373e-58
56.05,1.1238336229268107e-58
56.06,1.047583639456398e-58
56.07,9.765070729942148e-59
56.08,9.102529169914977e-59
56.09,8.484939800291566e-59
56.1,7.909252700065379e-59
56.11,7.3726248795947475e-59
56.12,6.872406240702126e-59
56.13,6.406126489353355e-59
56.14,5.971482936288922e-59
56.15,5.566329125354064e-59
56.16,5.188664233380462e-59
56.17,4.836623189263608e-59
56.18,4.508467463442532e-59
56.19,4.202576482294481e-59
56.2,3.9174396250490495e-59
56.21,3.651648763695235e-59
56.22,3.403891309040812e-59
56.23,3.1729437285855306e-59
56.24,2.9576655041922106e-59
56.25,2.7569934997203665e-59
56.26,2.569936710803455e-59
56.27,2.3955713708446494e-59
56.28,2.233036389062099e-59
56.29,2.0815290980529124e-59
56.3,1.9403012898776165e-59
56.31,1.8086555210889181e-59
56.32,1.6859416684570377e-59
56.33,1.5715537183821087e-59
56.34,1.4649267741397537e-59
56.35,1.3655342661788952e-59
56.36,1.2728853516952582e-59
56.37,1.1865224906396774e-59
56.38,1.106019186188855e-59
56.39,1.030977878521627e-59
56.4,9.610279814978634e-60
56.41,8.958240525453305e-60
56.42,8.350440867163246e-60
56.43,7.783879264892318e-60
56.44,7.25575779461829e-60
56.45,6.76346836616702e-60
56.46,6.304579843345099e-60
56.47,5.87682603794567e-60
56.48,5.478094518341829e-60
56.49,5.106416177392135e-60
56.5,4.7599555081473215e-60
56.51,4.437001539328856e-60
56.52,4.1359593858195786e-60
56.53,3.8553423724385376e-60
56.54,3.593764692100587e-60
56.55,3.3499345621073564e-60
56.56,3.122647844770564e-60
56.57,2.9107821008649867e-60
56.58,2.7132910465408287e-60
56.59,2.529199386326538e-60
56.6,2.3575979967023518e-60
56.61,2.1976394364573542e-60
56.62,2.048533761662423e-60
56.63,1.9095446245884257e-60
56.64,1.779985637305616e-60
56.65,1.6592169820053721e-60
56.66,1.54664225130622e-60
56.67,1.4417055029380669e-60
56.68,1.3438885142614905e-60
56.69,1.2527082230618304e-60
56.7,1.1677143419809694e-60
56.71,1.0884871348056807e-60
56.72,1.0146353436299774e-60
56.73,9.457942566559402e-61
56.74,8.81623907090662e-61
56.75,8.218073942445173e-61
56.76,7.660493185395127e-61
56.77,7.140743226997925e-61
56.78,6.656257319193684e-61
56.79,6.2046428629173684e-61
56.8,5.783669592421346e-61
56.81,5.3912585612653796e-61
56.82,5.025471875589919e-61
56.83,4.684503123964118e-61
56.84,4.366668456552124e-61
56.85,4.0703982695420445e-61
56.86,3.794229453768372e-61
56.87,3.536798169252053e-61
56.88,3.296833109974576e-61
56.89,3.073149225623978e-61
56.9,2.86464186930767e-61
56.91,2.670281342333638e-61
56.92,2.489107809116123e-61
56.93,2.320226557096966e-61
56.94,2.162803578270821e-61
56.95,2.0160614504962373e-61
56.96,1.8792754982524636e-61
56.97,1.7517702138805603e-61
56.98,1.632915921637207e-61
56.99,1.522125668085977e-61
57.0,1.418852323470166e-61
57.01,1.3225858797507494e-61
57.02,1.2328509319685343e-61
57.03,1.1492043304910022e-61
57.04,1.0712329925488347e-61
57.05,9.985518622565648e-62
57.06,9.308020090415295e-62
57.07,8.676488550909026e-62
57.08,8.087805230628203e-62
57.09,7.539062959026424e-62
57.1,7.027551811575061e-62
57.11,6.550745726992599e-62
57.12,6.1062900324736605e-62
57.13,5.69198981530354e-62
57.14,5.3057990834404235e-62
57.15,4.945810661528177e-62
57.16,4.610246772447306e-62
57.17,4.297450257890165e-62
57.18,4.0058763946029945e-62
57.19,3.734085265879337e-62
57.2,3.4807346506353288e-62
57.21,3.2445733949465825e-62
57.22,3.0244352333129968e-62
57.23,2.819233029140923e-62
57.24,2.6279534059958198e-62
57.25,2.449651743115987e-62
57.26,2.28344751046964e-62
57.27,2.128519920320289e-62
57.28,1.984103873825681e-62
57.29,1.8494861826511892e-62
57.3,1.7240020469402592e-62
57.31,1.6070317722479945e-62
57.32,1.4979977092243951e-62
57.33,1.3963614009338842e-62
57.34,1.3016209237245949e-62
57.35,1.21330840851421e-62
57.36,1.130987730251579e-62
57.37,1.0542523541446915e-62
57.38,9.827233280172971e-63
57.39,9.160474108809771e-63
57.4,8.538953284794675e-63
57.41,7.959601471913284e-63
57.42,7.419557582601546e-63
57.43,6.916154648671402e-63
57.44,6.446906650674867e-63
57.45,6.009496240876639e-63
57.46,5.601763299199175e-63
57.47,5.22169426562072e-63
57.48,4.867412196354936e-63
57.49,4.5371674946977783e-63
57.5,4.2293292707692717e-63
57.51,3.942377287479157e-63
57.52,3.674894452945747e-63
57.53,3.42555982228872e-63
57.54,3.193142074236229e-63
57.55,2.9764934303338403e-63
57.56,2.774543986721646e-63
57.57,2.5862964304913825e-63
57.58,2.4108211145270696e-63
57.59,2.247251466509178e-63
57.6,2.0947797094097044e-63
57.61,1.9526528723423614e-63
57.62,1.8201690720697327e-63
57.63,1.6966740468032464e-63
57.64,1.5815579251780534e-63
57.65,1.4742522144464097e-63
57.66,1.3742269930173562e-63
57.67,1.2809882934763368e-63
57.68,1.194075663162832e-63
57.69,1.1130598902574096e-63
57.7,1.0375408841498358e-63
57.71,9.67145699620441e-64
57.72,9.015266950764879e-64
57.73,8.403598157490655e-64
57.74,7.833429933717347e-64
57.75,7.301946544382043e-64
57.76,6.806523296712394e-64
57.77,6.344713578371998e-64
57.78,5.914236775039611e-64
57.79,5.5129670077565675e-64
57.8,5.138922634427283e-64
57.81,4.7902564636196066e-64
57.82,4.465246632343473e-64
57.83,4.1622881027521116e-64
57.84,3.8798847357773796e-64
57.85,3.61664190255483e-64
57.86,3.3712595971475545e-64
57.87,3.142526016559968e-64
57.88,2.9293115763351823e-64
57.89,2.7305633321837282e-64
57.9,2.5452997800918005e-64
57.91,2.3726060092347526e-64
57.92,2.211629183755192e-64
57.93,2.061574331094083e-64
57.94,1.9217004160749676e-64
57.95,1.7913166813552388e-64
57.96,1.669779236170259e-64
57.97,1.5564878765243462e-64
57.98,1.4508831211267447e-64
57.99,1.3524434484327559e-64
58.0,1.2606827211472895e-64
58.01,1.1751477854701596e-64
58.02,1.0954162332284387e-64
58.03,1.0210943158441455e-64
58.04,9.518149998346993e-65
58.05,8.87236154244328e-65
58.06,8.27038861054882e-65
58.07,7.709258402319758e-65
58.08,7.186199816285558e-65
58.09,6.698629764964412e-65
58.1,6.244140418469913e-65
58.11,5.820487313613407e-65
58.12,5.425578269784839e-65
58.13,5.057463056866473e-65
58.14,4.714323764162419e-65
58.15,4.394465822775052e-65
